Market Segment,Country/Region,Sales,Profit
Healthcare,Canada,35003.47,13499.11
Technology,India,27593.5,8005.8
Manufacturing,France,13338.15,3891.04
Education,USA,17939.1,2069.49
Technology,USA,9898.29,3085.58
Healthcare,Japan,45514.08,12284.01
Healthcare,Australia,29586.2,13368.51
Technology,Canada,20641.72,5208.66
Manufacturing,Brazil,23638.28,8124.33
Manufacturing,Germany,47416.88,22492.49
Education,India,8514.22,2779.78
Finance,UK,29725.26,3326.68
Manufacturing,USA,25788.55,3626.79
Finance,Japan,30961.26,15070.05
Manufacturing,Australia,1887.4,605.55
Healthcare,India,43734.07,7684.79
Technology,Brazil,46673.8,15267.15
Technology,France,28691.53,13856.87
Healthcare,France,35135.89,4143.63
Manufacturing,Japan,46202.47,14361.65
Healthcare,Germany,35654.69,5507.11
Technology,Germany,8474.41,2361.81
Technology,USA,29238.13,10579.09
Finance,USA,30729.04,8716.75
Manufacturing,China,21782.4,10567.11
Finance,India,37085.77,12380.6
Manufacturing,France,46783.98,22710.81
Technology,France,46352.86,10464.4
Manufacturing,Brazil,23091.13,2504.17
Healthcare,Australia,6548.66,1059.74
Finance,Canada,49257.22,6335.79
Technology,Canada,42106.01,16656.65
Manufacturing,UK,7108.47,1250.69
Manufacturing,India,46121.25,18579.0
Manufacturing,Australia,43624.92,13742.98
Education,UK,26423.06,4933.51
Manufacturing,UK,29972.5,10351.8
Manufacturing,UK,20551.13,2149.29
Finance,Australia,3683.32,861.49
Healthcare,France,17424.66,7211.53
Technology,China,40339.82,16123.32
Technology,Australia,1226.97,510.76
Manufacturing,Canada,17341.46,5809.69
Education,Japan,20510.27,6754.35
Manufacturing,UK,27332.38,7186.97
Education,USA,46072.93,22088.04
Technology,Germany,17970.95,8622.37
Manufacturing,USA,18000.71,1862.66
Healthcare,India,37137.56,18007.62
Manufacturing,India,23158.68,10380.16
Education,Germany,12005.64,4110.77
Healthcare,India,23169.54,5324.65
Technology,USA,7901.99,2120.12
Technology,India,9642.96,4235.97
Manufacturing,Canada,25420.02,4043.58
Technology,Canada,21527.35,7498.5
Finance,USA,45827.45,8814.72
Technology,France,18757.3,4713.17
Technology,UK,29448.83,3003.73
Healthcare,USA,31980.95,15598.91
Education,USA,1641.63,235.48
Healthcare,Canada,33513.33,13586.0
Finance,UK,9723.76,3156.79
Education,Canada,48092.45,20737.81
Technology,Japan,8284.47,2537.29
Manufacturing,UK,21316.58,10525.16
Manufacturing,Japan,5182.13,1776.47
Healthcare,Brazil,49846.84,17275.09
Manufacturing,UK,25607.56,11992.38
Finance,UK,30173.87,6131.57
Manufacturing,UK,4286.75,1050.88
Finance,Germany,37748.06,13815.56
Manufacturing,China,11285.37,1765.51
Education,Australia,45004.66,19074.93
Technology,Brazil,11051.84,3721.67
Finance,France,10343.7,4157.95
Education,Brazil,2790.93,1384.6
Healthcare,Japan,24131.28,11842.34
Healthcare,Japan,28677.22,8002.48
Healthcare,Australia,4219.72,896.44
Finance,USA,39000.85,13795.42
Healthcare,India,23211.15,8925.58
Education,Australia,26695.12,5816.66
Manufacturing,Brazil,22597.37,4802.97
Healthcare,Canada,20637.39,3838.33
Healthcare,Brazil,28422.38,13181.45
Finance,USA,8606.77,1210.58
Technology,France,9914.48,1968.63
Technology,Germany,43227.5,15119.36
Technology,India,47359.66,13593.65
Technology,USA,19292.16,2860.68
Education,Australia,14266.49,3078.75
Healthcare,UK,32555.98,8570.48
Technology,UK,21027.97,10166.54
Manufacturing,Canada,2243.93,579.6
Education,Brazil,8651.48,1265.92
Finance,Brazil,36082.64,17642.47
Healthcare,China,33287.27,9107.63
Education,UK,2327.7,362.85
Education,USA,11876.64,4090.65
Finance,Japan,12322.67,5217.68
Education,China,33922.74,13033.51
Healthcare,India,1965.82,441.56
Technology,UK,6101.32,1193.32
Education,Brazil,40195.89,18214.91
Healthcare,Australia,9748.69,1730.86
Finance,Canada,32984.56,13283.26
Healthcare,Germany,12670.96,1383.63
Manufacturing,UK,5872.63,1572.88
Education,Australia,12915.44,6379.84
Technology,UK,36391.08,12865.91
Manufacturing,Canada,42929.13,9627.41
Healthcare,India,41680.77,15834.81
Education,UK,20461.99,4938.08
Manufacturing,Germany,33736.17,16042.73
Technology,Germany,11044.23,2142.28
Education,China,15364.24,3502.95
Technology,Australia,44920.46,16867.54
Technology,China,1637.09,684.5
Healthcare,India,5189.92,1715.73
Manufacturing,UK,11186.43,2413.02
Technology,Australia,2300.08,757.27
Technology,Australia,9890.34,1856.02
Technology,Canada,29569.04,3636.11
Healthcare,Japan,21649.8,10129.21
Finance,Brazil,44740.91,13084.73
Healthcare,China,41054.73,11992.21
Technology,UK,17749.05,7062.58
Healthcare,UK,13711.75,4442.78
Technology,India,19604.93,5523.0
Healthcare,China,29924.45,12503.7
Education,Australia,14135.12,4099.32
Manufacturing,India,31583.3,14689.15
Education,Australia,21061.17,4685.97
Manufacturing,UK,28050.31,3181.95
Finance,France,22370.2,3571.94
Manufacturing,France,15428.82,6598.4
Technology,UK,47474.21,22335.85
Healthcare,Germany,38416.68,4995.42
Technology,Brazil,7865.55,3645.54
Manufacturing,Germany,43554.93,20796.27
Manufacturing,USA,24884.13,9996.75
Manufacturing,China,44833.06,18132.07
Education,Germany,40192.91,4043.92
Healthcare,UK,21835.46,4128.69
Manufacturing,India,2101.0,390.47
Finance,Brazil,14165.19,4711.3
Education,UK,27540.08,9990.75
Manufacturing,Brazil,32040.43,14760.02
Healthcare,France,13636.5,4025.46
Education,Brazil,7828.45,2351.74
Finance,UK,41911.58,5100.89
Education,Japan,49235.71,24567.33
Finance,UK,26758.82,12797.09
Finance,Canada,9412.29,1212.21
Manufacturing,China,14343.06,4633.94
Technology,India,1901.14,454.63
Manufacturing,India,45800.64,12427.27
Healthcare,France,6769.8,2441.68
Technology,India,29249.31,7835.45
Healthcare,Brazil,14428.71,4303.11
Manufacturing,Germany,28154.72,5890.67
Education,Brazil,32919.6,4376.69
Education,Canada,41657.35,16748.99
Technology,France,11114.64,2793.71
Manufacturing,Brazil,1538.8,699.6
Manufacturing,Germany,7707.4,3684.08
Technology,Australia,45100.91,6103.79
Manufacturing,Germany,43820.61,16377.8
Manufacturing,Australia,30273.24,12958.51
Technology,Japan,30425.33,10917.07
Manufacturing,Japan,33586.8,7774.55
Education,France,9593.19,2051.11
Education,India,45806.19,13050.21
Finance,Japan,21519.76,4381.24
Technology,USA,19773.79,9062.15
Healthcare,Canada,26426.97,3161.04
Healthcare,USA,3301.33,478.92
Manufacturing,France,9147.89,3134.11
Manufacturing,Australia,37163.65,13502.85
Manufacturing,India,5057.13,1994.6
Healthcare,Canada,30554.45,6423.6
Technology,UK,13022.11,2835.85
Technology,Brazil,20075.49,5329.26
Education,UK,15145.99,2935.21
Manufacturing,Canada,18427.96,4623.4
Education,Australia,36233.25,13723.98
Education,UK,15558.96,4659.02
Healthcare,Brazil,28753.83,13992.88
Healthcare,India,24326.47,8072.45
Technology,China,33519.89,7757.92
Finance,China,46904.66,8101.49
Finance,Brazil,36896.03,6934.46
Education,China,11532.08,1227.28
Technology,USA,2527.97,699.88
Healthcare,France,13850.94,6703.93
Technology,Australia,30158.82,12392.9
Technology,Brazil,3519.86,775.35
Manufacturing,India,25321.95,10622.79
Education,Germany,30245.3,14297.13
Manufacturing,UK,17377.95,6413.82
Finance,Japan,38774.7,11815.5
Technology,Germany,6223.31,960.55
Finance,Brazil,4681.75,617.37
Healthcare,Germany,36681.25,6880.28
Healthcare,Australia,25279.07,9235.2
Healthcare,Japan,34731.72,5622.96
Finance,India,22306.54,6987.89
Healthcare,Canada,13073.7,3590.56
Finance,UK,41136.01,14455.94
Education,Germany,40171.38,4853.98
Finance,Brazil,35040.13,17242.62
Healthcare,India,14335.11,5389.55
Healthcare,China,29921.3,11630.29
Education,China,18687.72,1990.1
Finance,USA,5487.52,723.18
Technology,Canada,45948.37,17236.67
Technology,Germany,7704.11,1108.29
Healthcare,France,47561.63,21790.07
Finance,China,22854.28,7966.63
Education,Brazil,10071.51,1293.48
Healthcare,USA,27553.15,9518.25
Finance,France,43774.35,18433.13
Technology,Australia,36879.02,15502.59
Education,Brazil,40521.5,10554.21
Technology,India,33280.38,9452.64
Healthcare,China,34921.55,13774.9
Healthcare,Australia,42610.59,19160.19
Technology,USA,13233.73,5524.17
Healthcare,Germany,24981.82,8454.93
Finance,USA,11839.26,4616.89
Technology,Canada,49395.73,17828.88
Manufacturing,Canada,47258.91,15636.16
Education,Canada,2931.91,1371.77
Finance,USA,35573.18,12776.46
Finance,China,46337.17,11714.1
Education,Japan,9848.19,4823.06
Manufacturing,Canada,28829.32,13834.61
Technology,France,45858.93,18903.79
Technology,Japan,2663.35,301.23
Education,Brazil,35173.59,13768.17
Finance,China,15570.1,1743.37
Finance,China,46295.41,5992.71
Manufacturing,Canada,48581.85,11708.52
Manufacturing,Australia,47269.06,10705.39
Healthcare,Australia,24236.5,7889.36
Finance,Brazil,43240.09,8542.05
Technology,India,42382.92,7615.19
Education,Canada,16635.92,6099.29
Technology,USA,41616.86,11542.45
Finance,India,2813.37,340.94
Education,Germany,30217.22,8368.88
Education,France,12270.43,4950.92
Education,Brazil,6907.78,874.95
Finance,Brazil,4770.71,2224.69
Manufacturing,Australia,35118.15,10204.84
Manufacturing,France,17653.87,5381.17
Technology,China,36513.57,8024.83
Education,USA,4202.46,1507.84
Healthcare,Australia,16449.23,1786.06
Education,India,27435.07,10848.33
Finance,Canada,39745.44,5551.03
Finance,Australia,16618.87,4617.57
Manufacturing,Australia,31668.68,5030.52
Education,China,44412.91,7452.46
Healthcare,Germany,31177.3,8910.06
Manufacturing,France,12415.01,1565.93
Education,UK,2195.64,351.2
Technology,Japan,43634.84,13852.04
Manufacturing,Japan,2042.2,772.83
Manufacturing,USA,43860.38,10691.76
Technology,Canada,26917.92,12014.6
Manufacturing,UK,47014.32,7727.32
Finance,USA,40140.38,13014.9
Education,China,49898.77,6772.34
Technology,China,18184.88,3036.64
Technology,Germany,38592.23,17887.86
Technology,Brazil,20694.61,10287.65
Education,Japan,24513.91,12232.11
Manufacturing,Australia,31747.77,13339.63
Education,India,43810.18,7879.06
Education,USA,49220.09,10554.37
Healthcare,Germany,38645.4,5240.75
Technology,India,21470.57,2611.25
Technology,Australia,21646.49,8507.95
Manufacturing,India,37141.53,11742.75
Technology,India,12700.08,4625.87
Manufacturing,Canada,6413.23,2129.41
Technology,China,18376.49,1924.56
Technology,France,15074.71,3435.66
Healthcare,Canada,15519.1,5842.69
Education,Germany,12446.78,5532.31
Technology,Germany,3062.57,495.39
Finance,Australia,1875.82,276.09
Healthcare,USA,49398.4,23886.8
Technology,USA,21960.88,10692.73
Manufacturing,India,19832.01,7933.14
Technology,Brazil,34302.72,4242.26
Healthcare,Australia,11694.44,4117.59
Healthcare,India,47548.1,7196.9
Finance,UK,39530.91,17320.93
Finance,Japan,5381.14,1190.67
Manufacturing,Germany,21461.46,6224.59
Finance,Canada,44076.8,7701.92
Technology,UK,47291.87,18445.79
Finance,Germany,23902.67,7191.82
Education,France,31057.16,11874.25
Education,Australia,9184.66,2093.06
Education,Brazil,49567.26,12428.09
Manufacturing,Japan,12351.91,5664.61
Education,China,47193.86,9519.11
Technology,USA,32832.69,15142.72
Education,Germany,30779.1,4010.67
Education,Brazil,26121.74,4272.38
Technology,India,12302.82,4493.74
Finance,France,9649.87,4802.46
Manufacturing,Canada,11803.82,5589.41
Healthcare,Germany,10135.47,3074.75
Education,Germany,39199.64,12196.15
Finance,USA,18156.14,5980.13
Technology,Germany,3834.29,1598.54
Manufacturing,China,48486.03,15531.33
Finance,India,44305.51,6517.68
Education,China,46459.86,20224.42
Education,Germany,49750.48,22593.2
Manufacturing,Germany,9520.87,4448.12
Healthcare,China,20415.86,5476.49
Finance,UK,38153.69,7192.31
Education,China,35105.01,5187.16
Finance,UK,8540.9,2646.41
Finance,China,40975.82,8645.03
Education,UK,11997.59,3250.33
Manufacturing,UK,11967.06,1670.61
Finance,Brazil,27311.75,4907.72
Manufacturing,India,30054.06,8275.87
Education,India,29424.22,5044.15
Manufacturing,India,5482.86,1042.18
Finance,Brazil,43995.58,4750.28
Education,Japan,14014.4,1810.99
Finance,China,7346.23,1076.74
Technology,USA,44548.66,16154.74
Technology,Australia,47826.92,7652.28
Manufacturing,UK,43244.25,19556.71
Healthcare,France,40666.29,16842.19
Technology,Brazil,33106.86,14133.96
Finance,Brazil,27992.01,6741.88
Manufacturing,Brazil,5262.35,647.71
Education,Australia,21014.21,2744.19
Healthcare,Germany,19261.74,7240.3
Healthcare,India,13727.94,6441.96
Finance,India,36447.59,6200.23
Healthcare,USA,25297.91,11275.47
Healthcare,Brazil,4971.26,1795.6
Technology,USA,11788.98,4369.89
Manufacturing,France,34479.68,13069.66
Education,Brazil,4730.41,590.79
Technology,USA,42709.14,14586.59
Manufacturing,India,25262.18,7409.89
Manufacturing,India,24548.74,10669.72
Education,Japan,30027.98,8145.17
Finance,Brazil,41409.37,12580.49
Finance,Brazil,18042.65,5993.58
Manufacturing,USA,34222.79,11454.15
Education,Japan,28720.87,7466.97
Finance,UK,14084.39,2344.94
Technology,Germany,44052.87,8834.92
Education,Brazil,40073.88,10618.1
Finance,France,33264.14,11572.43
Finance,India,42678.5,12026.91
Finance,Brazil,43497.42,18123.4
Healthcare,UK,35709.79,11785.05
Education,Canada,42013.65,9960.2
Manufacturing,China,35176.1,10512.52
Healthcare,Japan,34326.9,8366.63
Education,UK,31311.96,3511.11
Finance,Japan,37883.12,8047.42
Healthcare,China,8771.65,2459.16
Education,Canada,44162.67,8925.94
Education,Brazil,43720.33,16955.83
Education,Canada,2433.12,1082.36
Finance,Brazil,41465.02,9071.71
Education,India,7314.62,802.32
Education,Japan,17420.82,7843.1
Technology,India,37431.9,12388.34
Education,India,8877.23,908.38
Healthcare,USA,41080.38,12322.67
Finance,Brazil,41774.57,5794.19
Manufacturing,China,25865.92,9559.05
Healthcare,France,1312.91,411.64
Finance,Canada,15064.87,7009.32
Healthcare,UK,31229.42,8057.87
Technology,Brazil,49078.12,23040.02
Manufacturing,UK,31958.86,13888.93
Healthcare,Brazil,13730.38,5505.6
Finance,India,32066.28,8824.53
Education,Brazil,27459.28,7296.45
Education,Brazil,39212.42,10111.45
Manufacturing,Australia,6242.05,753.23
Finance,France,38290.37,13111.23
Healthcare,France,27522.06,11536.36
Technology,Australia,48186.61,19160.1
Technology,France,17751.74,5913.74
Healthcare,USA,31998.47,7772.2
Healthcare,China,46669.38,17637.33
Finance,USA,6022.98,1876.49
Manufacturing,India,46924.2,20454.15
Finance,France,34706.4,7265.72
Education,France,4324.02,608.97
Manufacturing,Australia,15747.21,1594.97
Healthcare,UK,35700.43,14180.63
Healthcare,USA,4300.18,1460.9
Healthcare,Brazil,29526.35,3660.24
Education,Brazil,17948.27,7824.91
Manufacturing,Japan,31424.86,9140.67
Healthcare,Germany,3241.36,922.25
Technology,UK,43705.3,16337.97
Education,India,48700.96,17233.54
Manufacturing,Australia,48475.01,9476.4
Healthcare,Canada,37732.94,13504.03
Manufacturing,China,7374.23,3268.84
Finance,USA,38154.9,9794.46
Manufacturing,Canada,2204.76,476.03
Healthcare,USA,2084.05,258.51
Finance,UK,16856.9,5765.89
Healthcare,China,24943.52,10031.0
Education,China,38749.96,18873.38
Technology,France,34481.47,11888.64
Technology,Brazil,22849.23,6378.68
Finance,Brazil,14407.71,6830.24
Healthcare,Canada,49859.1,8552.14
Technology,Japan,21882.88,8389.03
Finance,UK,23117.96,5338.6
Healthcare,France,9017.57,4009.14
Technology,Canada,39945.67,15902.3
Finance,China,34990.43,8168.42
Finance,UK,11817.71,4844.44
Finance,Canada,5036.67,2297.57
Technology,China,34344.47,6901.16
Manufacturing,India,33071.05,10869.72
Healthcare,Germany,14389.72,3854.31
Education,Brazil,47592.31,22385.04
Technology,Germany,8401.84,4107.82
Education,USA,22184.41,3139.57
Manufacturing,Brazil,47237.18,15092.82
Technology,UK,21566.64,6736.37
Finance,India,32287.77,14447.78
Healthcare,Brazil,20482.13,8431.16
Technology,China,14436.54,3101.62
Healthcare,USA,49214.9,15197.16
Education,Australia,21057.37,5291.08
Education,Japan,44810.86,10811.54
Manufacturing,USA,12267.78,4813.67
Education,India,11442.13,3887.57
Finance,Brazil,2525.57,453.52
Education,India,32931.67,11469.36
Technology,China,19057.79,5440.36
Finance,China,43353.55,10249.48
Technology,Brazil,24187.29,3062.4
Healthcare,Canada,48441.48,22839.04
Education,France,10090.75,4487.08
Technology,Japan,43562.54,9645.14
Education,USA,39053.25,12596.12
Healthcare,Australia,38775.17,17288.69
Healthcare,Germany,42394.38,13048.08
Finance,Japan,38290.18,6001.12
Education,India,31684.8,9184.64
Finance,India,7431.0,1676.42
Technology,India,2593.78,734.38
Healthcare,China,46121.54,20256.33
Finance,Australia,31215.87,8226.15
Technology,China,40030.33,16803.09
Technology,USA,24594.6,4748.19
Finance,India,6748.1,2277.43
Healthcare,India,7134.1,1929.27
Manufacturing,Germany,34592.7,16924.08
Technology,Australia,22084.99,2215.22
Healthcare,UK,10825.71,2657.35
Education,Japan,25088.13,10671.28
Technology,France,4146.24,1063.93
Healthcare,USA,29516.6,5519.72
Manufacturing,Japan,14180.68,6258.09
Education,Japan,40080.4,13494.71
Education,Brazil,16207.74,5229.59
Finance,France,23305.79,6067.26
Finance,Australia,1569.41,255.89
Manufacturing,India,4549.9,1502.54
Education,USA,20232.18,6112.39
Manufacturing,Brazil,24517.0,6394.99
Technology,Germany,30401.01,3975.03
Healthcare,Australia,15291.47,5510.8
Finance,UK,35054.11,12363.4
Technology,Japan,43146.0,13963.35
Education,USA,39212.7,5983.67
Healthcare,UK,2941.32,650.43
Technology,Brazil,24544.84,7067.52
Technology,Australia,6141.58,2418.51
Technology,China,12860.21,2432.67
Education,India,49346.47,20742.3
Finance,USA,7982.28,1817.3
Education,Brazil,25445.52,9320.13
Healthcare,Canada,31289.63,14855.45
Manufacturing,Germany,35420.78,13660.86
Education,Australia,28422.79,3629.74
Finance,UK,1478.77,370.54
Manufacturing,UK,16996.6,5630.37
Healthcare,UK,26367.87,9737.69
Finance,France,5305.46,1262.32
Technology,Australia,18180.72,4935.96
Education,Germany,2626.95,657.78
Education,Canada,4850.35,1839.23
Healthcare,China,20449.24,9517.79
Education,Canada,7503.07,3085.99
Finance,Germany,28809.5,5913.56
Healthcare,Japan,34783.78,10993.14
Finance,USA,40228.75,11716.62
Education,India,10807.36,1147.86
Finance,UK,9206.65,4376.41
Technology,India,6123.82,1753.78
Technology,USA,32185.08,15360.76
Finance,Japan,35617.31,13024.45
Manufacturing,France,2547.72,976.48
Education,Japan,46874.4,12693.3
Finance,France,3546.59,1571.82
Manufacturing,China,27523.52,4793.88
Healthcare,Brazil,35743.97,17288.04
Education,Canada,43677.49,15135.32
Finance,Australia,35990.26,8383.5
Manufacturing,India,40284.68,15942.36
Finance,Japan,17633.06,7019.03
Manufacturing,UK,40926.43,16772.68
Education,Canada,4925.63,1070.78
Technology,China,44846.02,4945.15
Healthcare,Canada,27832.03,12682.69
Finance,India,41047.59,17199.59
Finance,Germany,23163.6,6040.09
Finance,Canada,32535.31,5416.75
Education,Germany,26793.73,7703.97
Finance,China,36847.89,8191.52
Healthcare,India,4999.87,888.09
Healthcare,Germany,3957.25,1165.27
Manufacturing,UK,13108.06,5661.03
Healthcare,UK,8817.69,2933.43
