Market Segment,Country/Region,Sales,Profit
Education,India,27593.5,8304.57
Finance,Japan,13338.15,6226.14
Healthcare,Germany,17939.1,6865.4
Education,China,9898.29,3850.17
Education,Australia,45514.08,6099.68
Technology,Japan,29586.2,5562.1
Healthcare,India,20641.72,2136.95
Finance,Japan,23638.28,9135.04
Education,Australia,47416.88,11274.56
Finance,France,8514.22,3530.51
Education,Australia,29725.26,7002.51
Education,China,25788.55,11030.62
Technology,China,30961.26,4714.76
Manufacturing,India,1887.4,319.63
Healthcare,Canada,43734.07,10336.57
Technology,Japan,46673.8,12293.64
Finance,Germany,28691.53,6871.08
Education,India,35135.89,14246.16
Education,France,46202.47,6412.0
Healthcare,France,35654.69,8574.48
Technology,Canada,8474.41,3685.49
Technology,Japan,29238.13,3705.02
Finance,Japan,30729.04,14655.83
Technology,USA,21782.4,10771.98
Technology,India,37085.77,5022.42
Manufacturing,Germany,46783.98,10129.15
Healthcare,USA,46352.86,11540.02
Technology,Australia,23091.13,9480.21
Finance,USA,6548.66,2215.88
Education,USA,49257.22,17621.59
Technology,UK,42106.01,16968.89
Technology,UK,7108.47,1046.31
Education,USA,46121.25,19983.59
Manufacturing,UK,43624.92,16675.54
Healthcare,China,26423.06,8744.36
Manufacturing,UK,29972.5,13664.29
Finance,Brazil,20551.13,7811.95
Technology,France,3683.32,665.5
Manufacturing,Brazil,17424.66,4737.73
Healthcare,India,40339.82,12005.82
Finance,USA,1226.97,149.8
Manufacturing,France,17341.46,8356.07
Technology,China,20510.27,3105.89
Healthcare,USA,27332.38,10358.55
Technology,India,46072.93,13936.71
Technology,Canada,17970.95,1981.35
Finance,India,18000.71,8458.51
Healthcare,France,37137.56,16367.81
Education,India,23158.68,7172.32
Technology,USA,12005.64,2300.0
Healthcare,UK,23169.54,3444.13
Technology,Brazil,7901.99,1938.81
Manufacturing,China,9642.96,1949.53
Manufacturing,Germany,25420.02,7694.04
Healthcare,France,21527.35,10474.43
Finance,Australia,45827.45,15122.21
Education,China,18757.3,8552.81
Manufacturing,Japan,29448.83,10611.93
Finance,France,31980.95,9277.63
Education,Germany,1641.63,725.34
Manufacturing,Canada,33513.33,9670.18
Education,Australia,9723.76,4350.91
Technology,Brazil,48092.45,10418.3
Healthcare,Germany,8284.47,1255.31
Manufacturing,China,21316.58,9424.61
Manufacturing,USA,5182.13,1735.84
Technology,India,49846.84,22712.06
Manufacturing,USA,25607.56,12166.94
Manufacturing,Canada,30173.87,3664.66
Manufacturing,USA,4286.75,1287.69
Manufacturing,France,37748.06,9436.48
Manufacturing,Canada,11285.37,3953.76
Finance,USA,45004.66,18786.59
Manufacturing,USA,11051.84,2345.6
Technology,Canada,10343.7,3338.11
Manufacturing,Japan,2790.93,1070.3
Education,Canada,24131.28,3710.73
Education,Canada,28677.22,12205.79
Technology,India,4219.72,1445.02
Finance,UK,39000.85,18713.19
Technology,India,23211.15,5473.46
Finance,India,26695.12,3824.3
Healthcare,Canada,22597.37,6837.98
Education,China,20637.39,2772.1
Education,Brazil,28422.38,13864.74
Education,India,8606.77,993.86
Finance,Brazil,9914.48,3979.69
Technology,India,43227.5,13402.29
Finance,France,47359.66,11719.06
Education,Australia,19292.16,2437.31
Education,China,14266.49,4977.1
Education,Brazil,32555.98,10876.57
Education,Brazil,21027.97,4465.36
Healthcare,France,2243.93,1041.38
Education,China,8651.48,1917.55
Finance,Japan,36082.64,10099.18
Education,Germany,33287.27,10568.88
Manufacturing,Australia,2327.7,326.09
Healthcare,Japan,11876.64,5616.04
Education,India,12322.67,3078.38
Manufacturing,Canada,33922.74,4488.38
Finance,Germany,1965.82,501.12
Healthcare,India,6101.32,2074.94
Education,France,40195.89,12278.28
Finance,France,9748.69,3683.22
Manufacturing,Canada,32984.56,4030.5
Healthcare,Australia,12670.96,2709.26
Education,USA,5872.63,2511.68
Finance,China,12915.44,1704.29
Healthcare,France,36391.08,16091.93
Manufacturing,Japan,42929.13,5870.92
Education,India,41680.77,18080.36
Healthcare,China,20461.99,4999.18
Manufacturing,China,33736.17,11635.05
Manufacturing,Japan,11044.23,1779.83
Finance,France,15364.24,1943.08
Manufacturing,France,44920.46,8372.06
Manufacturing,Brazil,1637.09,247.43
Technology,UK,5189.92,1167.54
Manufacturing,Brazil,11186.43,3420.29
Education,Brazil,2300.08,771.68
Healthcare,France,9890.34,4113.86
Education,Canada,29569.04,10718.66
Education,Canada,21649.8,7436.78
Finance,Brazil,44740.91,11843.49
Technology,Brazil,41054.73,11886.31
Technology,Germany,17749.05,4717.85
Education,UK,13711.75,5990.2
Healthcare,UK,19604.93,3764.15
Technology,Canada,29924.45,3060.92
Technology,Canada,14135.12,5096.11
Education,Australia,31583.3,5716.1
Technology,USA,21061.17,9604.86
Finance,Canada,28050.31,12443.64
Education,China,22370.2,2923.58
Technology,USA,15428.82,2199.46
Technology,USA,47474.21,14150.57
Technology,Brazil,38416.68,13203.39
Education,Canada,7865.55,1651.48
Healthcare,France,43554.93,16843.52
Manufacturing,Germany,24884.13,8410.0
Technology,France,44833.06,10308.45
Manufacturing,China,40192.91,4427.19
Manufacturing,Australia,21835.46,8735.5
Technology,Canada,2101.0,390.58
Technology,Canada,14165.19,6144.71
Manufacturing,Brazil,27540.08,7383.94
Healthcare,Japan,32040.43,10599.97
Manufacturing,China,13636.5,6125.23
Healthcare,UK,7828.45,3487.18
Finance,UK,41911.58,10419.55
Healthcare,France,49235.71,9037.49
Education,India,26758.82,10972.68
Technology,China,9412.29,2571.74
Finance,Australia,14343.06,2536.09
Manufacturing,Canada,1901.14,877.89
Healthcare,Canada,45800.64,8209.38
Finance,Japan,6769.8,746.86
Education,USA,29249.31,3162.2
Healthcare,China,14428.71,5034.55
Manufacturing,India,28154.72,10267.18
Manufacturing,Australia,32919.6,7387.71
Healthcare,India,41657.35,9498.06
Education,Germany,11114.64,2620.81
Technology,China,1538.8,572.53
Technology,USA,7707.4,949.96
Manufacturing,Germany,45100.91,21271.69
Education,Japan,43820.61,8282.46
Manufacturing,Brazil,30273.24,15132.66
Technology,UK,30425.33,5129.99
Manufacturing,UK,33586.8,13724.19
Healthcare,Brazil,9593.19,1816.62
Healthcare,Brazil,45806.19,6061.93
Education,Japan,21519.76,9683.32
Technology,UK,19773.79,8769.68
Education,Australia,26426.97,6908.75
Education,Canada,3301.33,1257.67
Technology,India,9147.89,2953.18
Finance,India,37163.65,16395.95
Finance,China,5057.13,1143.03
Manufacturing,India,30554.45,9455.65
Finance,Germany,13022.11,3830.44
Healthcare,Germany,20075.49,4849.48
Education,Canada,15145.99,6915.39
Manufacturing,USA,18427.96,3065.51
Education,Germany,36233.25,5790.2
Technology,Germany,15558.96,5146.34
Finance,China,28753.83,10437.57
Technology,Australia,24326.47,4326.41
Manufacturing,Brazil,33519.89,8590.71
Healthcare,USA,46904.66,22449.77
Finance,India,36896.03,7329.29
Technology,USA,11532.08,4236.24
Finance,Germany,2527.97,1001.23
Education,France,13850.94,3867.89
Healthcare,India,30158.82,14325.75
Finance,USA,3519.86,1389.16
Healthcare,Canada,25321.95,7170.41
Education,UK,30245.3,9912.42
Education,Japan,17377.95,6552.28
Technology,UK,38774.7,13062.27
Manufacturing,Germany,6223.31,2809.7
Technology,Australia,4681.75,1136.52
Healthcare,China,36681.25,8068.2
Technology,USA,25279.07,4690.17
Finance,Canada,34731.72,3998.08
Technology,Brazil,22306.54,2614.45
Manufacturing,France,13073.7,5857.31
Manufacturing,India,41136.01,15276.16
Healthcare,Brazil,40171.38,14630.94
Education,China,35040.13,12118.88
Manufacturing,USA,14335.11,6302.97
Healthcare,UK,29921.3,8740.22
Manufacturing,Japan,18687.72,8375.17
Manufacturing,India,5487.52,1337.74
Education,Australia,45948.37,21627.11
Finance,India,7704.11,2923.42
Healthcare,Brazil,47561.63,9648.87
Manufacturing,Brazil,22854.28,7442.13
Manufacturing,France,10071.51,3154.52
Technology,Japan,27553.15,4275.13
Finance,Germany,43774.35,14729.94
Education,USA,36879.02,8331.5
Healthcare,Japan,40521.5,4900.65
Manufacturing,USA,33280.38,15956.7
Healthcare,Brazil,34921.55,12452.89
Education,Japan,42610.59,19207.47
Finance,USA,13233.73,4902.07
Technology,Germany,24981.82,6065.42
Finance,USA,11839.26,3611.87
Technology,Canada,49395.73,18291.18
Healthcare,Japan,47258.91,22878.08
Finance,China,2931.91,590.69
Finance,USA,35573.18,16007.61
Finance,Australia,46337.17,21761.38
Education,UK,9848.19,3625.77
Healthcare,Japan,28829.32,13622.04
Technology,France,45858.93,11884.41
Finance,Japan,2663.35,1281.62
Healthcare,UK,35173.59,13405.12
Education,China,15570.1,1818.62
Education,France,46295.41,21423.16
Healthcare,USA,48581.85,14272.82
Technology,Canada,47269.06,13430.59
Healthcare,Japan,24236.5,7915.32
Healthcare,Australia,43240.09,6907.77
Manufacturing,Canada,42382.92,12192.14
Education,UK,16635.92,7194.22
Technology,France,41616.86,4419.42
Manufacturing,China,2813.37,588.46
Healthcare,France,30217.22,3051.39
Education,China,12270.43,3267.43
Manufacturing,India,6907.78,2703.19
Manufacturing,China,4770.71,2001.35
Technology,Canada,35118.15,16789.14
Healthcare,USA,17653.87,6062.37
Technology,UK,36513.57,7370.29
Manufacturing,China,4202.46,1973.72
Manufacturing,USA,16449.23,6746.26
Technology,India,27435.07,9047.3
Manufacturing,Germany,39745.44,15033.95
Finance,China,16618.87,7806.33
Education,Germany,31668.68,12191.1
Healthcare,France,44412.91,10985.52
Education,India,31177.3,12009.85
Healthcare,Canada,12415.01,1441.52
Manufacturing,Japan,2195.64,558.94
Technology,Australia,43634.84,11455.42
Technology,Brazil,2042.2,340.51
Manufacturing,Australia,43860.38,4791.05
Healthcare,Brazil,26917.92,4127.93
Manufacturing,UK,47014.32,17012.06
Healthcare,Germany,40140.38,16895.71
Manufacturing,Japan,49898.77,24713.93
Manufacturing,Brazil,18184.88,4337.92
Manufacturing,Japan,38592.23,13111.77
Technology,France,20694.61,9827.0
Healthcare,UK,24513.91,4089.33
Manufacturing,China,31747.77,12288.23
Education,Australia,43810.18,17611.32
Education,Germany,49220.09,6673.76
Technology,Brazil,38645.4,17177.87
Finance,USA,21470.57,9130.19
Technology,India,21646.49,2453.87
Finance,UK,37141.53,5067.36
Technology,Australia,12700.08,1519.57
Education,Brazil,6413.23,1500.04
Manufacturing,Canada,18376.49,5581.23
Healthcare,USA,15074.71,4717.47
Manufacturing,Australia,15519.1,3213.49
Education,China,12446.78,5783.26
Healthcare,Australia,3062.57,757.39
Finance,Brazil,1875.82,221.76
Finance,UK,49398.4,10872.13
Education,France,21960.88,6861.54
Healthcare,France,19832.01,5221.54
Manufacturing,India,34302.72,7187.69
Education,USA,11694.44,1783.74
Finance,USA,47548.1,20334.7
Education,India,39530.91,19704.5
Manufacturing,Canada,5381.14,1247.44
Technology,Australia,21461.46,5422.2
Technology,Japan,44076.8,15304.13
Manufacturing,Canada,47291.87,18319.76
Healthcare,UK,23902.67,6138.49
Education,Germany,31057.16,14347.53
Manufacturing,China,9184.66,2975.85
Technology,Brazil,49567.26,13886.57
Finance,Canada,12351.91,4430.25
Manufacturing,China,47193.86,22705.98
Manufacturing,India,32832.69,13718.18
Manufacturing,Australia,30779.1,3570.54
Technology,India,26121.74,6084.38
Technology,China,12302.82,3545.89
Manufacturing,France,9649.87,2179.01
Manufacturing,France,11803.82,4486.34
Healthcare,Australia,10135.47,4363.4
Finance,Brazil,39199.64,15387.35
Education,Australia,18156.14,9000.6
Education,Brazil,3834.29,801.44
Education,UK,48486.03,21818.51
Technology,China,44305.51,18016.79
Technology,China,46459.86,11376.7
Healthcare,Brazil,49750.48,19584.27
Technology,China,9520.87,1348.44
Manufacturing,India,20415.86,8487.55
Finance,China,38153.69,11939.52
Finance,France,35105.01,7614.84
Finance,Canada,8540.9,3094.46
Finance,Germany,40975.82,14613.95
Education,China,11997.59,2205.09
Education,Brazil,11967.06,1342.21
Manufacturing,Canada,27311.75,7468.37
Healthcare,China,30054.06,9851.86
Technology,France,29424.22,13259.79
Technology,China,5482.86,2584.0
Education,UK,43995.58,13705.6
Finance,China,14014.4,5627.08
Manufacturing,Japan,7346.23,2025.51
Healthcare,Canada,44548.66,17749.65
Education,China,47826.92,8700.7
Manufacturing,UK,43244.25,10742.99
Manufacturing,Brazil,40666.29,14383.31
Education,USA,33106.86,3551.15
Manufacturing,USA,27992.01,10888.46
Finance,Canada,5262.35,2284.99
Manufacturing,India,21014.21,5456.48
Healthcare,Brazil,19261.74,5377.43
Manufacturing,China,13727.94,6047.33
Technology,USA,36447.59,14953.05
Manufacturing,China,25297.91,5445.62
Education,India,4971.26,1141.35
Technology,China,11788.98,4380.21
Education,UK,34479.68,11215.52
Healthcare,China,4730.41,780.01
Finance,Australia,42709.14,9565.65
Healthcare,Canada,25262.18,11620.43
Technology,Brazil,24548.74,9212.4
Finance,Canada,30027.98,14845.53
Manufacturing,Canada,41409.37,16845.54
Technology,UK,18042.65,8602.55
Finance,India,34222.79,6381.71
Education,Japan,28720.87,11735.17
Finance,Brazil,14084.39,1522.34
Education,Japan,44052.87,16224.85
Education,UK,40073.88,11529.77
Finance,USA,33264.14,7940.28
Healthcare,India,42678.5,18990.3
Healthcare,Germany,43497.42,19213.12
Education,Canada,35709.79,3889.53
Technology,China,42013.65,14444.38
Finance,Canada,35176.1,8693.17
Technology,USA,34326.9,9140.03
Healthcare,Canada,31311.96,13552.33
Technology,Japan,37883.12,8483.39
Manufacturing,Canada,8771.65,4186.0
Manufacturing,USA,44162.67,7589.51
Healthcare,USA,43720.33,15961.81
Technology,France,2433.12,897.44
Finance,India,41465.02,8329.41
Healthcare,Japan,7314.62,1681.63
Manufacturing,France,17420.82,7559.23
Healthcare,Japan,37431.9,15149.52
Technology,Japan,8877.23,2056.31
Technology,Brazil,41080.38,12882.09
Technology,France,41774.57,5208.12
Education,Japan,25865.92,4746.35
Technology,Australia,1312.91,386.43
Manufacturing,USA,15064.87,2024.56
Manufacturing,China,31229.42,13657.65
Education,China,49078.12,19003.17
Manufacturing,USA,31958.86,15258.87
Manufacturing,India,13730.38,5181.66
Healthcare,UK,32066.28,15268.7
Technology,Brazil,27459.28,8836.54
Healthcare,India,39212.42,13335.65
Healthcare,Germany,6242.05,3063.53
Manufacturing,USA,38290.37,13663.98
Finance,Germany,27522.06,3091.13
Technology,Canada,48186.61,18769.7
Finance,Canada,17751.74,8204.63
Manufacturing,France,31998.47,13382.79
Education,Canada,46669.38,15565.79
Healthcare,India,6022.98,2219.6
Manufacturing,UK,46924.2,23278.0
Manufacturing,USA,34706.4,4729.26
Finance,Japan,4324.02,1586.47
Education,China,15747.21,3359.81
Healthcare,USA,35700.43,12710.64
Education,Germany,4300.18,1475.17
Education,Brazil,29526.35,4765.04
Education,China,17948.27,3279.12
Technology,France,31424.86,10956.34
Education,Japan,3241.36,490.39
Manufacturing,Japan,43705.3,9006.45
Technology,Germany,48700.96,21141.0
Technology,Canada,48475.01,11189.81
Education,UK,37732.94,11139.67
Manufacturing,India,7374.23,3513.5
Healthcare,Germany,38154.9,7282.23
Education,UK,2204.76,564.09
Technology,Germany,2084.05,713.96
Healthcare,China,16856.9,6778.76
Healthcare,Japan,24943.52,11490.51
Technology,Japan,38749.96,18064.81
Healthcare,USA,34481.47,14160.02
Manufacturing,Canada,22849.23,4371.8
Manufacturing,Japan,14407.71,1583.75
Education,India,49859.1,12639.76
Education,UK,21882.88,3427.29
Healthcare,Canada,23117.96,8880.88
Technology,UK,9017.57,3286.47
Manufacturing,Brazil,39945.67,4697.16
Finance,Japan,34990.43,15208.15
Education,UK,11817.71,2357.6
Manufacturing,Australia,5036.67,1374.46
Healthcare,Japan,34344.47,12610.38
Manufacturing,Brazil,33071.05,8987.64
Manufacturing,China,14389.72,3978.97
Healthcare,Australia,47592.31,6008.59
Education,Germany,8401.84,2189.33
Education,Australia,22184.41,9005.52
Finance,Australia,47237.18,22015.86
Finance,UK,21566.64,5723.76
Education,France,32287.77,8699.43
Education,UK,20482.13,7804.73
Education,India,14436.54,6887.8
Education,Japan,49214.9,10178.84
Manufacturing,France,21057.37,5813.05
Finance,UK,44810.86,18748.38
Healthcare,China,12267.78,4218.61
Technology,India,11442.13,1650.35
Healthcare,UK,2525.57,886.71
Technology,Canada,32931.67,5753.11
Manufacturing,Japan,19057.79,5795.21
Finance,Brazil,43353.55,13510.76
Technology,Germany,24187.29,10895.92
Education,China,48441.48,13805.71
Manufacturing,India,10090.75,2136.99
Technology,Japan,43562.54,8380.85
Education,Germany,39053.25,17562.27
Manufacturing,USA,38775.17,6529.91
Technology,Germany,42394.38,11461.21
Education,Japan,38290.18,6695.77
Finance,France,31684.8,12969.27
Manufacturing,USA,7431.0,2153.12
Technology,Japan,2593.78,623.69
Education,USA,46121.54,11273.94
Finance,India,31215.87,13762.63
Education,Germany,40030.33,12870.13
Finance,Germany,24594.6,9521.73
Technology,USA,6748.1,3096.13
Education,Germany,7134.1,3286.66
Education,China,34592.7,8004.88
Healthcare,Australia,22084.99,10622.45
Manufacturing,India,10825.71,1190.29
Education,India,25088.13,6290.45
Finance,Germany,4146.24,1900.3
Manufacturing,UK,29516.6,6194.2
Technology,USA,14180.68,2967.06
Manufacturing,Brazil,40080.4,8859.73
Healthcare,India,16207.74,5590.46
Technology,Australia,23305.79,6416.85
Education,Canada,1569.41,613.16
Technology,Australia,4549.9,2083.69
Technology,USA,20232.18,7479.43
Healthcare,France,24517.0,4456.86
Finance,Brazil,30401.01,14381.89
Technology,India,15291.47,3146.94
Finance,Germany,35054.11,5607.18
Manufacturing,Australia,43146.0,5867.29
Healthcare,Japan,39212.7,12757.99
Education,Brazil,2941.32,427.98
Technology,Australia,24544.84,3816.98
Finance,India,6141.58,1351.22
Technology,Australia,12860.21,2734.87
Healthcare,UK,49346.47,16861.48
Education,Brazil,7982.28,3406.02
Manufacturing,Brazil,25445.52,10293.73
Manufacturing,Germany,31289.63,6414.18
Finance,India,35420.78,7017.71
Manufacturing,France,28422.79,13822.47
Finance,Australia,1478.77,152.75
Education,China,16996.6,7680.57
Technology,Australia,26367.87,4743.35
Healthcare,India,5305.46,2540.86
Education,China,18180.72,4307.43
Education,UK,2626.95,725.41
Manufacturing,USA,4850.35,1856.95
Manufacturing,India,20449.24,6851.88
Healthcare,UK,7503.07,1704.52
Technology,Germany,28809.5,9263.19
Education,Canada,34783.78,13645.08
Manufacturing,Germany,40228.75,4704.11
Education,Brazil,10807.36,1129.15
Technology,Canada,9206.65,2607.57
Finance,Australia,6123.82,935.32
Technology,USA,32185.08,11771.3
Education,Canada,35617.31,6611.32
Education,Canada,2547.72,695.89
Healthcare,UK,46874.4,8393.72
Education,USA,3546.59,1132.76
Manufacturing,Australia,27523.52,4030.03
Healthcare,India,35743.97,3904.77
Education,Canada,43677.49,5261.07
Technology,Japan,35990.26,17336.63
Education,UK,40284.68,6321.25
Technology,Canada,17633.06,6760.36
Technology,Australia,40926.43,5204.63
Education,USA,4925.63,705.67
Technology,Japan,44846.02,13613.03
Finance,Japan,27832.03,7958.52
Healthcare,Germany,41047.59,19728.79
Education,India,23163.6,11070.67
